company,org,model_id,downloads,likes,pipeline_tag,library_name,created_at,tags
"Alphabet Inc.  (GOOG, GOOGL)  (CIK 0001652044)",google,google/gemma-3-270m-it,93818,618,text-generation,transformers,2025-07-30T18:06:27.000Z,transformers; safetensors; gemma3_text; text-generation; gemma3; gemma; google; conversational; arxiv:2503.19786; arxiv:1905.07830; arxiv:1905.10044; arxiv:1911.11641; arxiv:1705.03551; arxiv:1911.01547; arxiv:1907.10641; arxiv:2311.07911; arxiv:2311.12022; arxiv:2411.04368; arxiv:1904.09728; arxiv:1903.00161; arxiv:2009.03300; arxiv:2304.06364; arxiv:2103.03874; arxiv:2110.14168; arxiv:2108.07732; arxiv:2107.03374; arxiv:2403.07974; arxiv:2305.03111; arxiv:2405.04520; arxiv:2210.03057; arxiv:2106.03193; arxiv:1910.11856; arxiv:2502.12404; arxiv:2502.21228; arxiv:2404.16816; arxiv:2104.12756; arxiv:2311.16502; arxiv:2203.10244; arxiv:2404.12390; arxiv:1810.12440; arxiv:1908.02660; arxiv:2310.02255; arxiv:2312.11805; base_model:google/gemma-3-270m; base_model:finetune:google/gemma-3-270m; license:gemma; eval-results; text-generation-inference; endpoints_compatible; region:us
"Alphabet Inc.  (GOOG, GOOGL)  (CIK 0001652044)",google,google/gemma-scope-2,0,92,,saelens,2025-12-15T09:07:41.000Z,saelens; license:cc-by-4.0; region:us
"Alphabet Inc.  (GOOG, GOOGL)  (CIK 0001652044)",google,google/medasr,52224,361,automatic-speech-recognition,transformers,2025-12-18T23:05:18.000Z,transformers; safetensors; lasr_ctc; medical-asr; radiology; medical; automatic-speech-recognition; en; arxiv:2605.16555; arxiv:2005.08100; arxiv:2304.13134; arxiv:2309.08105; license:other; endpoints_compatible; region:us
"Alphabet Inc.  (GOOG, GOOGL)  (CIK 0001652044)",google,google/translategemma-27b-it,16635,395,image-text-to-text,transformers,2026-01-12T16:12:41.000Z,transformers; safetensors; gemma3; image-text-to-text; conversational; arxiv:2601.09012; arxiv:2503.19786; license:gemma; text-generation-inference; endpoints_compatible; region:us
"Alphabet Inc.  (GOOG, GOOGL)  (CIK 0001652044)",google,google/timesfm-2.5-200m-transformers,62560,136,time-series-forecasting,transformers,2026-02-19T22:08:53.000Z,transformers; safetensors; timesfm2_5; timesfm; time-series-forecasting; arxiv:2310.10688; license:apache-2.0; endpoints_compatible; region:us
"Alphabet Inc.  (GOOG, GOOGL)  (CIK 0001652044)",google,google/tipsv2-so400m14,269528,19,zero-shot-image-classification,transformers,2026-04-09T06:29:07.000Z,transformers; safetensors; tipsv2; feature-extraction; vision; image-text; contrastive-learning; zero-shot; arxiv:2604.12012; zero-shot-image-classification; custom_code; license:apache-2.0; region:us
"Alphabet Inc.  (GOOG, GOOGL)  (CIK 0001652044)",google,google/tipsv2-so400m14-dpt,343,11,depth-estimation,transformers,2026-04-09T06:51:48.000Z,transformers; safetensors; tipsv2_dpt; feature-extraction; vision; depth-estimation; surface-normals; semantic-segmentation; dense-prediction; arxiv:2604.12012; custom_code; license:apache-2.0; region:us
"Alphabet Inc.  (GOOG, GOOGL)  (CIK 0001652044)",google,google/gemma-4-E2B-it-assistant,13609,71,any-to-any,transformers,2026-04-23T18:35:40.000Z,transformers; safetensors; gemma4_assistant; text-generation; any-to-any; arxiv:2607.02770; license:apache-2.0; endpoints_compatible; region:us
"Alphabet Inc.  (GOOG, GOOGL)  (CIK 0001652044)",google,google/gemma-4-E4B-it-assistant,41450,121,any-to-any,transformers,2026-04-23T18:44:33.000Z,transformers; safetensors; gemma4_assistant; text-generation; any-to-any; arxiv:2607.02770; license:apache-2.0; endpoints_compatible; region:us
"Alphabet Inc.  (GOOG, GOOGL)  (CIK 0001652044)",google,google/gemma-4-31B-it-qat-q4_0-unquantized,13379,42,image-text-to-text,transformers,2026-04-28T20:55:54.000Z,transformers; safetensors; gemma4; image-text-to-text; conversational; arxiv:2607.02770; base_model:google/gemma-4-31B-it; base_model:finetune:google/gemma-4-31B-it; license:apache-2.0; endpoints_compatible; region:us
"Alphabet Inc.  (GOOG, GOOGL)  (CIK 0001652044)",google,google/gemma-4-E4B-it-qat-q4_0-gguf,646856,133,any-to-any,,2026-05-01T04:25:27.000Z,gguf; any-to-any; arxiv:2607.02770; base_model:google/gemma-4-E4B-it-qat-q4_0-unquantized; base_model:quantized:google/gemma-4-E4B-it-qat-q4_0-unquantized; license:apache-2.0; endpoints_compatible; region:us; conversational
"Alphabet Inc.  (GOOG, GOOGL)  (CIK 0001652044)",google,google/gemma-4-E2B-it-qat-mobile-ct,24863,31,any-to-any,transformers,2026-06-01T23:40:57.000Z,transformers; safetensors; gemma4; image-text-to-text; any-to-any; arxiv:2607.02770; base_model:google/gemma-4-E2B-it-qat-mobile-transformers; base_model:quantized:google/gemma-4-E2B-it-qat-mobile-transformers; license:apache-2.0; endpoints_compatible; compressed-tensors; region:us
"Alphabet Inc.  (GOOG, GOOGL)  (CIK 0001652044)",google,google/gemma-4-E4B-it-qat-mobile-ct,8770,27,any-to-any,transformers,2026-06-01T23:41:22.000Z,transformers; safetensors; gemma4; image-text-to-text; any-to-any; arxiv:2607.02770; base_model:google/gemma-4-E4B-it-qat-mobile-transformers; base_model:quantized:google/gemma-4-E4B-it-qat-mobile-transformers; license:apache-2.0; endpoints_compatible; compressed-tensors; region:us
"Alphabet Inc.  (GOOG, GOOGL)  (CIK 0001652044)",google,google/gemma-4-E4B-it-qat-w4a16-ct,296907,19,any-to-any,transformers,2026-06-04T22:28:22.000Z,transformers; safetensors; gemma4; image-text-to-text; any-to-any; arxiv:2607.02770; base_model:google/gemma-4-E4B-it-qat-q4_0-unquantized; base_model:quantized:google/gemma-4-E4B-it-qat-q4_0-unquantized; license:apache-2.0; endpoints_compatible; compressed-tensors; region:us
"Alphabet Inc.  (GOOG, GOOGL)  (CIK 0001652044)",google,google/gemma-4-E2B-it-qat-w4a16-ct,445631,10,any-to-any,transformers,2026-06-04T22:29:35.000Z,transformers; safetensors; gemma4; image-text-to-text; any-to-any; arxiv:2607.02770; base_model:google/gemma-4-E2B-it-qat-q4_0-unquantized; base_model:quantized:google/gemma-4-E2B-it-qat-q4_0-unquantized; license:apache-2.0; endpoints_compatible; compressed-tensors; region:us
"Alphabet Inc.  (GOOG, GOOGL)  (CIK 0001652044)",google,google/tipsv1-l14,267,2,zero-shot-image-classification,transformers,2026-08-19T14:56:11.000Z,transformers; safetensors; tipsv2; feature-extraction; vision; image-text; contrastive-learning; zero-shot; arxiv:2410.16512; zero-shot-image-classification; custom_code; license:apache-2.0; region:us
"Alphabet Inc.  (GOOG, GOOGL)  (CIK 0001652044)",google,google/bert2bert_L-24_wmt_de_en,717,8,translation,transformers,2022-03-02T23:29:05.000Z,transformers; pytorch; encoder-decoder; text2text-generation; translation; en; de; dataset:wmt14; arxiv:1907.12461; license:apache-2.0; endpoints_compatible; region:us; deploy:azure
"Alphabet Inc.  (GOOG, GOOGL)  (CIK 0001652044)",google,google/bert2bert_L-24_wmt_en_de,208,5,translation,transformers,2022-03-02T23:29:05.000Z,transformers; pytorch; encoder-decoder; text2text-generation; translation; en; de; dataset:wmt14; arxiv:1907.12461; license:apache-2.0; endpoints_compatible; region:us; deploy:azure
"Alphabet Inc.  (GOOG, GOOGL)  (CIK 0001652044)",google,google/bert_for_seq_generation_L-24_bbc_encoder,84811,1,,transformers,2022-03-02T23:29:05.000Z,transformers; pytorch; bert-generation; endpoints_compatible; region:us
"Alphabet Inc.  (GOOG, GOOGL)  (CIK 0001652044)",google,google/bert_uncased_L-10_H-128_A-2,990,0,,transformers,2022-03-02T23:29:05.000Z,transformers; pytorch; jax; bert; arxiv:1908.08962; license:apache-2.0; endpoints_compatible; region:us
"Alphabet Inc.  (GOOG, GOOGL)  (CIK 0001652044)",google,google/bert_uncased_L-10_H-256_A-4,203,0,,transformers,2022-03-02T23:29:05.000Z,transformers; pytorch; jax; bert; arxiv:1908.08962; license:apache-2.0; endpoints_compatible; region:us
"Alphabet Inc.  (GOOG, GOOGL)  (CIK 0001652044)",google,google/bert_uncased_L-10_H-512_A-8,269,0,,transformers,2022-03-02T23:29:05.000Z,transformers; pytorch; jax; bert; arxiv:1908.08962; license:apache-2.0; endpoints_compatible; region:us
"Alphabet Inc.  (GOOG, GOOGL)  (CIK 0001652044)",google,google/bert_uncased_L-10_H-768_A-12,225,0,,transformers,2022-03-02T23:29:05.000Z,transformers; pytorch; jax; bert; arxiv:1908.08962; license:apache-2.0; endpoints_compatible; region:us
"Alphabet Inc.  (GOOG, GOOGL)  (CIK 0001652044)",google,google/bert_uncased_L-12_H-128_A-2,417,0,,transformers,2022-03-02T23:29:05.000Z,transformers; pytorch; jax; bert; arxiv:1908.08962; license:apache-2.0; endpoints_compatible; region:us
"Alphabet Inc.  (GOOG, GOOGL)  (CIK 0001652044)",google,google/bert_uncased_L-12_H-256_A-4,1719,1,,transformers,2022-03-02T23:29:05.000Z,transformers; pytorch; jax; bert; arxiv:1908.08962; license:apache-2.0; endpoints_compatible; region:us
"Alphabet Inc.  (GOOG, GOOGL)  (CIK 0001652044)",google,google/bert_uncased_L-12_H-512_A-8,664,0,,transformers,2022-03-02T23:29:05.000Z,transformers; pytorch; jax; bert; arxiv:1908.08962; license:apache-2.0; endpoints_compatible; region:us
"Alphabet Inc.  (GOOG, GOOGL)  (CIK 0001652044)",google,google/bert_uncased_L-12_H-768_A-12,4577,17,,transformers,2022-03-02T23:29:05.000Z,transformers; pytorch; jax; bert; arxiv:1908.08962; license:apache-2.0; endpoints_compatible; region:us
"Alphabet Inc.  (GOOG, GOOGL)  (CIK 0001652044)",google,google/bert_uncased_L-2_H-128_A-2,312452,36,,transformers,2022-03-02T23:29:05.000Z,transformers; pytorch; jax; safetensors; bert; arxiv:1908.08962; license:apache-2.0; endpoints_compatible; region:us
"Alphabet Inc.  (GOOG, GOOGL)  (CIK 0001652044)",google,google/bert_uncased_L-2_H-256_A-4,6230,2,,transformers,2022-03-02T23:29:05.000Z,transformers; pytorch; jax; bert; arxiv:1908.08962; license:apache-2.0; endpoints_compatible; region:us
"Alphabet Inc.  (GOOG, GOOGL)  (CIK 0001652044)",google,google/bert_uncased_L-2_H-512_A-8,7173,0,,transformers,2022-03-02T23:29:05.000Z,transformers; pytorch; jax; bert; arxiv:1908.08962; license:apache-2.0; endpoints_compatible; region:us
"Alphabet Inc.  (GOOG, GOOGL)  (CIK 0001652044)",google,google/bert_uncased_L-2_H-768_A-12,2428,4,,transformers,2022-03-02T23:29:05.000Z,transformers; pytorch; jax; bert; arxiv:1908.08962; license:apache-2.0; endpoints_compatible; region:us
"Alphabet Inc.  (GOOG, GOOGL)  (CIK 0001652044)",google,google/bert_uncased_L-4_H-128_A-2,7637,0,,transformers,2022-03-02T23:29:05.000Z,transformers; pytorch; jax; bert; arxiv:1908.08962; license:apache-2.0; endpoints_compatible; region:us
"Alphabet Inc.  (GOOG, GOOGL)  (CIK 0001652044)",google,google/bert_uncased_L-4_H-256_A-4,24734,15,,transformers,2022-03-02T23:29:05.000Z,transformers; pytorch; jax; bert; arxiv:1908.08962; license:apache-2.0; endpoints_compatible; region:us
"Alphabet Inc.  (GOOG, GOOGL)  (CIK 0001652044)",google,google/bert_uncased_L-4_H-512_A-8,68954,5,,transformers,2022-03-02T23:29:05.000Z,transformers; pytorch; jax; bert; arxiv:1908.08962; license:apache-2.0; endpoints_compatible; region:us
"Alphabet Inc.  (GOOG, GOOGL)  (CIK 0001652044)",google,google/bert_uncased_L-4_H-768_A-12,657,0,,transformers,2022-03-02T23:29:05.000Z,transformers; pytorch; jax; bert; arxiv:1908.08962; license:apache-2.0; endpoints_compatible; region:us
"Alphabet Inc.  (GOOG, GOOGL)  (CIK 0001652044)",google,google/bert_uncased_L-6_H-128_A-2,357,1,,transformers,2022-03-02T23:29:05.000Z,transformers; pytorch; jax; bert; arxiv:1908.08962; license:apache-2.0; endpoints_compatible; region:us
"Alphabet Inc.  (GOOG, GOOGL)  (CIK 0001652044)",google,google/bert_uncased_L-6_H-256_A-4,633,1,,transformers,2022-03-02T23:29:05.000Z,transformers; pytorch; jax; bert; arxiv:1908.08962; license:apache-2.0; endpoints_compatible; region:us
"Alphabet Inc.  (GOOG, GOOGL)  (CIK 0001652044)",google,google/bert_uncased_L-6_H-512_A-8,1948,0,,transformers,2022-03-02T23:29:05.000Z,transformers; pytorch; jax; bert; arxiv:1908.08962; license:apache-2.0; endpoints_compatible; region:us
"Alphabet Inc.  (GOOG, GOOGL)  (CIK 0001652044)",google,google/bert_uncased_L-6_H-768_A-12,3223,5,,transformers,2022-03-02T23:29:05.000Z,transformers; pytorch; jax; bert; arxiv:1908.08962; license:apache-2.0; endpoints_compatible; region:us
"Alphabet Inc.  (GOOG, GOOGL)  (CIK 0001652044)",google,google/bert_uncased_L-8_H-128_A-2,1129,0,,transformers,2022-03-02T23:29:05.000Z,transformers; pytorch; jax; bert; arxiv:1908.08962; license:apache-2.0; endpoints_compatible; region:us
"Alphabet Inc.  (GOOG, GOOGL)  (CIK 0001652044)",google,google/bert_uncased_L-8_H-256_A-4,4079,0,,transformers,2022-03-02T23:29:05.000Z,transformers; pytorch; jax; bert; arxiv:1908.08962; license:apache-2.0; endpoints_compatible; region:us
"Alphabet Inc.  (GOOG, GOOGL)  (CIK 0001652044)",google,google/bert_uncased_L-8_H-512_A-8,8085,4,,transformers,2022-03-02T23:29:05.000Z,transformers; pytorch; jax; bert; arxiv:1908.08962; license:apache-2.0; endpoints_compatible; region:us
"Alphabet Inc.  (GOOG, GOOGL)  (CIK 0001652044)",google,google/bert_uncased_L-8_H-768_A-12,247,1,,transformers,2022-03-02T23:29:05.000Z,transformers; pytorch; jax; bert; arxiv:1908.08962; license:apache-2.0; endpoints_compatible; region:us
"Alphabet Inc.  (GOOG, GOOGL)  (CIK 0001652044)",google,google/bigbird-base-trivia-itc,442,8,question-answering,transformers,2022-03-02T23:29:05.000Z,transformers; pytorch; jax; big_bird; question-answering; en; dataset:trivia_qa; arxiv:2007.14062; license:apache-2.0; endpoints_compatible; region:us; deploy:azure
"Alphabet Inc.  (GOOG, GOOGL)  (CIK 0001652044)",google,google/bigbird-pegasus-large-arxiv,10932,65,summarization,transformers,2022-03-02T23:29:05.000Z,transformers; pytorch; bigbird_pegasus; text2text-generation; summarization; en; dataset:scientific_papers; arxiv:2007.14062; license:apache-2.0; model-index; endpoints_compatible; region:us; deploy:sagemaker; deploy:azure
"Alphabet Inc.  (GOOG, GOOGL)  (CIK 0001652044)",google,google/bigbird-pegasus-large-bigpatent,491,41,summarization,transformers,2022-03-02T23:29:05.000Z,transformers; pytorch; bigbird_pegasus; text2text-generation; summarization; en; dataset:big_patent; arxiv:2007.14062; license:apache-2.0; endpoints_compatible; region:us; deploy:azure
"Alphabet Inc.  (GOOG, GOOGL)  (CIK 0001652044)",google,google/bigbird-pegasus-large-pubmed,2690,46,summarization,transformers,2022-03-02T23:29:05.000Z,transformers; pytorch; bigbird_pegasus; text2text-generation; summarization; en; dataset:scientific_papers; arxiv:2007.14062; license:apache-2.0; model-index; endpoints_compatible; region:us; deploy:sagemaker; deploy:azure
"Alphabet Inc.  (GOOG, GOOGL)  (CIK 0001652044)",google,google/bigbird-roberta-base,295907,62,,transformers,2022-03-02T23:29:05.000Z,transformers; pytorch; jax; big_bird; pretraining; en; dataset:bookcorpus; dataset:wikipedia; dataset:cc_news; arxiv:2007.14062; license:apache-2.0; endpoints_compatible; region:us
"Alphabet Inc.  (GOOG, GOOGL)  (CIK 0001652044)",google,google/bigbird-roberta-large,13497,29,fill-mask,transformers,2022-03-02T23:29:05.000Z,transformers; pytorch; jax; big_bird; fill-mask; en; dataset:bookcorpus; dataset:wikipedia; dataset:cc_news; arxiv:2007.14062; license:apache-2.0; endpoints_compatible; region:us; deploy:azure
"Alphabet Inc.  (GOOG, GOOGL)  (CIK 0001652044)",google,google/byt5-base,30411,37,,transformers,2022-03-02T23:29:05.000Z,transformers; pytorch; tf; jax; t5; text2text-generation; multilingual; af; am; ar; az; be; bg; bn; ca; ceb; co; cs; cy; da; de; el; en; eo; es; et; eu; fa; fi; fil; fr; fy; ga; gd; gl; gu; ha; haw; hi; hmn; ht; hu; hy; ig; is; it; iw; ja; jv; ka; kk; km; kn; ko; ku; ky; la; lb; lo; lt; lv; mg; mi; mk; ml; mn; mr; ms; mt; my; ne; nl; no; ny; pa; pl; ps; pt; ro; ru; sd; si; sk; sl; sm; sn; so; sq; sr; st; su; sv; sw; ta; te; tg; th; tr; uk; und; ur; uz; vi; xh; yi; yo; zh; zu; dataset:mc4; arxiv:1907.06292; arxiv:2105.13626; license:apache-2.0; text-generation-inference; endpoints_compatible; region:us; deploy:azure
"Alphabet Inc.  (GOOG, GOOGL)  (CIK 0001652044)",google,google/byt5-large,21747,19,,transformers,2022-03-02T23:29:05.000Z,transformers; pytorch; tf; jax; t5; text2text-generation; multilingual; af; am; ar; az; be; bg; bn; ca; ceb; co; cs; cy; da; de; el; en; eo; es; et; eu; fa; fi; fil; fr; fy; ga; gd; gl; gu; ha; haw; hi; hmn; ht; hu; hy; ig; is; it; iw; ja; jv; ka; kk; km; kn; ko; ku; ky; la; lb; lo; lt; lv; mg; mi; mk; ml; mn; mr; ms; mt; my; ne; nl; no; ny; pa; pl; ps; pt; ro; ru; sd; si; sk; sl; sm; sn; so; sq; sr; st; su; sv; sw; ta; te; tg; th; tr; uk; und; ur; uz; vi; xh; yi; yo; zh; zu; dataset:mc4; arxiv:1907.06292; arxiv:2105.13626; license:apache-2.0; text-generation-inference; endpoints_compatible; region:us; deploy:azure
"Alphabet Inc.  (GOOG, GOOGL)  (CIK 0001652044)",google,google/byt5-small,347668,106,,transformers,2022-03-02T23:29:05.000Z,transformers; pytorch; tf; jax; t5; text2text-generation; multilingual; af; am; ar; az; be; bg; bn; ca; ceb; co; cs; cy; da; de; el; en; eo; es; et; eu; fa; fi; fil; fr; fy; ga; gd; gl; gu; ha; haw; hi; hmn; ht; hu; hy; ig; is; it; iw; ja; jv; ka; kk; km; kn; ko; ku; ky; la; lb; lo; lt; lv; mg; mi; mk; ml; mn; mr; ms; mt; my; ne; nl; no; ny; pa; pl; ps; pt; ro; ru; sd; si; sk; sl; sm; sn; so; sq; sr; st; su; sv; sw; ta; te; tg; th; tr; uk; und; ur; uz; vi; xh; yi; yo; zh; zu; dataset:mc4; arxiv:1907.06292; arxiv:2105.13626; license:apache-2.0; text-generation-inference; endpoints_compatible; region:us; deploy:azure
"Alphabet Inc.  (GOOG, GOOGL)  (CIK 0001652044)",google,google/byt5-xl,1698,13,,transformers,2022-03-02T23:29:05.000Z,transformers; pytorch; tf; t5; text2text-generation; multilingual; af; am; ar; az; be; bg; bn; ca; ceb; co; cs; cy; da; de; el; en; eo; es; et; eu; fa; fi; fil; fr; fy; ga; gd; gl; gu; ha; haw; hi; hmn; ht; hu; hy; ig; is; it; iw; ja; jv; ka; kk; km; kn; ko; ku; ky; la; lb; lo; lt; lv; mg; mi; mk; ml; mn; mr; ms; mt; my; ne; nl; no; ny; pa; pl; ps; pt; ro; ru; sd; si; sk; sl; sm; sn; so; sq; sr; st; su; sv; sw; ta; te; tg; th; tr; uk; und; ur; uz; vi; xh; yi; yo; zh; zu; dataset:mc4; arxiv:1907.06292; arxiv:2105.13626; license:apache-2.0; text-generation-inference; endpoints_compatible; region:us; deploy:azure
